Symbol,Name,Index,Sector ,MarketCap,ESG
FSP,FRANKLIN STREET PROPERTIES REIT CO,Russell 2000,Real Estate,"522,632,224",20.31523643
HOFV,HALL OF FAME RESORT ENTERTAINMENT,Russell 2000,Consumer Discretionary,"98,006,728",20.31523643
INTC,Intel,S&P 500,Information Technology,"190,302,060,544",20.14010508
WM,Waste Management,S&P 500,Industrials,"67,400,552,448",20.14010508
TROW,T. Rowe Price,S&P 500,Financials,"30,630,541,312",20.14010508
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Russell 2000,Communication Services,"458,516,544",20.14010508
ICE,Intercontinental Exchange,S&P 500,Financials,"61,569,495,040",19.96497373
OUT,OUTFRONT MEDIA INC,Russell 2000,Real Estate,"4,218,421,248",19.96497373
APLE,APPLE HOSPITALITY REIT INC,Russell 2000,Real Estate,"4,000,962,816",19.96497373
LRN,STRIDE INC,Russell 2000,Consumer Discretionary,"1,650,261,888",19.96497373
DBI,DESIGNER BRANDS INC CLASS A,Russell 2000,Consumer Discretionary,"1,063,307,968",19.96497373
DJCO,DAILY JOURNAL CORP,Russell 2000,Communication Services,"385,940,096",19.96497373
AOUT,AMERICAN OUTDOOR BRANDS INC,Russell 2000,Consumer Discretionary,"173,043,216",19.96497373
NLS,NAUTILUS INC,Russell 2000,Consumer Discretionary,"104,994,288",19.96497373
RGS,REGIS CORP,Russell 2000,Consumer Discretionary,"60,058,256",19.96497373
BR,Broadridge,S&P 500,Information Technology,"17,440,049,152",19.78984238
L,Loews Corporation,S&P 500,Financials,"15,960,103,936",19.78984238
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Russell 2000,Consumer Discretionary,"1,286,090,496",19.78984238
XPOF,XPONENTIAL FITNESS INC CLASS A,Russell 2000,Consumer Discretionary,"1,028,554,048",19.78984238
MPX,MARINE PRODUCTS CORP,Russell 2000,Consumer Discretionary,"419,611,328",19.78984238
SGC,SUPERIOR GROUP OF COMPANIES INC,Russell 2000,Consumer Discretionary,"265,624,368",19.78984238
AAPL,Apple,S&P 500,Information Technology,"2,687,066,963,968",19.61471103
PYPL,PayPal,S&P 500,Information Technology,"107,675,738,112",19.61471103
HIG,Hartford (The),S&P 500,Financials,"24,092,649,472",19.61471103
ZD,ZIFF DAVIS INC,Russell 2000,Communication Services,"4,354,185,728",19.61471103
RPT,RPT REALTY,Russell 2000,Real Estate,"1,155,562,496",19.61471103
PLBY,PLBY GROUP INC,Russell 2000,Consumer Discretionary,"431,081,984",19.61471103
EXPD,Expeditors,S&P 500,Industrials,"18,549,372,928",19.43957968
MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Russell 2000,Communication Services,"2,469,471,232",19.43957968
EWCZ,EUROPEAN WAX CENTER INC CLASS A,Russell 2000,Consumer Discretionary,"1,749,865,216",19.43957968
TEN,TENNECO INC CLASS A,Russell 2000,Consumer Discretionary,"1,385,555,712",19.43957968
INN,SUMMIT HOTEL PROPERTIES REIT INC,Russell 2000,Real Estate,"1,017,654,656",19.43957968
CSSE,CHICKEN SOUP FOR THE SOUL ENTERTAI,Russell 2000,Communication Services,"138,386,480",19.43957968
INTU,Intuit,S&P 500,Information Technology,"126,677,155,840",19.26444834
ORA,ORMAT TECH INC,Russell 2000,Utilities,"4,568,423,424",19.26444834
XHR,XENIA HOTELS RESORTS REIT INC,Russell 2000,Real Estate,"2,173,850,624",19.26444834
SBH,SALLY BEAUTY HOLDINGS INC,Russell 2000,Consumer Discretionary,"1,755,712,128",19.26444834
V,Visa,S&P 500,Information Technology,"461,623,427,072",19.08931699
ADSK,Autodesk,S&P 500,Information Technology,"44,321,128,448",19.08931699
ROST,Ross,S&P 500,Consumer Discretionary,"36,832,989,184",19.08931699
TT,Trane Technologies,S&P 500,Industrials,"33,020,829,696",19.08931699
ULTA,Ulta Beauty,S&P 500,Consumer Discretionary,"21,342,083,072",19.08931699
BBWI,Bath & Body Works,S&P 500,Consumer Discretionary,"12,971,470,848",19.08931699
DXC,DXC Technology,S&P 500,Information Technology,"7,551,925,248",19.08931699
VSTO,VISTA OUTDOOR INC,Russell 2000,Consumer Discretionary,"2,142,870,016",19.08931699
MBUU,MALIBU BOATS CLASS A INC,Russell 2000,Consumer Discretionary,"1,127,790,976",19.08931699
ZUMZ,ZUMIEZ INC,Russell 2000,Consumer Discretionary,"741,857,088",19.08931699
HIBB,HIBBETT INC,Russell 2000,Consumer Discretionary,"602,299,264",19.08931699
STON,STONEMOR INC,Russell 2000,Consumer Discretionary,"284,008,800",19.08931699
BSET,BASSETT FURNITURE INDUSTRIES INC,Russell 2000,Consumer Discretionary,"164,798,400",19.08931699
BRK.B,Berkshire Hathaway,S&P 500,Financials, NA ,18.91418564
PEP,PepsiCo,S&P 500,Consumer Staples,"240,392,749,056",18.91418564
XYL,Xylem,S&P 500,Industrials,"16,262,397,952",18.91418564
BKE,BUCKLE INC,Russell 2000,Consumer Discretionary,"1,647,120,384",18.91418564
PRDO,PERDOCEO EDUCATION CORP,Russell 2000,Consumer Discretionary,"744,129,280",18.91418564
TEL,TE Connectivity,S&P 500,Information Technology,"42,259,566,592",18.73905429
AMCR,Amcor,S&P 500,Materials,"19,860,137,984",18.73905429
CPT,Camden,S&P 500,Real Estate,"16,275,495,936",18.73905429
XRAY,Dentsply Sirona,S&P 500,Health Care,"9,038,211,072",18.73905429
CWEN,CLEARWAY ENERGY INC CLASS C,Russell 2000,Utilities,"6,225,502,720",18.73905429
ANF,ABERCROMBIE AND FITCH CLASS A,Russell 2000,Consumer Discretionary,"1,832,581,504",18.73905429
INFN,INFINERA CORP,Russell 2000,Information Technology,"1,446,275,840",18.73905429
UFI,UNIFI INC,Russell 2000,Consumer Discretionary,"271,560,928",18.73905429
NFLX,Netflix,S&P 500,Communication Services,"90,636,328,960",18.56392294
DOC,PHYSICIANS REALTY TRUST REIT,Russell 2000,Real Estate,"4,157,997,568",18.56392294
SITC,SITE CENTERS CORP,Russell 2000,Real Estate,"3,463,981,312",18.56392294
SFIX,STITCH FIX INC CLASS A,Russell 2000,Consumer Discretionary,"1,179,008,000",18.56392294
FARO,FARO TECHNOLOGIES INC,Russell 2000,Information Technology,"672,202,176",18.56392294
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Russell 2000,Real Estate,"420,131,808",18.56392294
NOW,ServiceNow,S&P 500,Information Technology,"100,121,747,456",18.38879159
IHRT,IHEARTMEDIA INC CLASS A,Russell 2000,Communication Services,"2,424,630,784",18.38879159
SSP,EW SCRIPPS CLASS A,Russell 2000,Communication Services,"1,453,113,984",18.38879159
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Russell 2000,Consumer Discretionary,"471,149,152",18.38879159
RF,Regions,S&P 500,Financials,"20,572,649,472",18.21366025
SIG,SIGNET JEWELERS LTD,Russell 2000,Consumer Discretionary,"3,710,089,728",18.21366025
SHOO,STEVEN MADDEN LTD,Russell 2000,Consumer Discretionary,"3,455,871,744",18.21366025
KBH,KB HOME,Russell 2000,Consumer Discretionary,"3,164,695,040",18.21366025
LASR,NLIGHT INC,Russell 2000,Information Technology,"648,933,248",18.21366025
PARA,Paramount,S&P 500,Communication Services,"19,694,200,832",18.0385289
NTAP,NetApp,S&P 500,Information Technology,"17,068,510,208",18.0385289
STAG,STAG INDUSTRIAL REIT INC,Russell 2000,Real Estate,"6,618,560,512",18.0385289
ROIC,RETAIL OPPORTUNITY INVESTMENTS REI,Russell 2000,Real Estate,"2,344,952,576",18.0385289
CNK,CINEMARK HOLDINGS INC,Russell 2000,Communication Services,"1,942,483,456",18.0385289
STRA,STRATEGIC EDUCATION INC,Russell 2000,Consumer Discretionary,"1,633,361,792",18.0385289
FNKO,FUNKO INC CLASS A,Russell 2000,Consumer Discretionary,"724,141,440",18.0385289
GCI,GANNETT CO INC,Russell 2000,Communication Services,"615,761,984",18.0385289
JKHY,Jack Henry & Associates,S&P 500,Information Technology,"13,688,187,904",17.86339755
IPG,Interpublic Group,S&P 500,Communication Services,"13,545,977,856",17.86339755
LGFA,LIONS GATE ENTERTAINMENT VOTING CO,Russell 2000,Communication Services, NA ,17.6882662
A,Agilent Technologies,S&P 500,Health Care,"37,904,273,408",17.6882662
AVY,Avery Dennison,S&P 500,Materials,"15,269,495,808",17.6882662
MCK,McKesson,S&P 500,Health Care,"47,899,410,432",17.51313485
NLOK,NortonLifeLock,S&P 500,Information Technology,"14,779,360,256",17.51313485
RDN,RADIAN GROUP INC,Russell 2000,Financials,"3,940,743,424",17.51313485
OXM,OXFORD INDUSTRIES INC,Russell 2000,Consumer Discretionary,"1,499,087,232",17.51313485
CNXN,PC CONNECTION INC,Russell 2000,Information Technology,"1,310,723,328",17.51313485
GNUS,GENIUS BRANDS INTERNATIONAL INC,Russell 2000,Consumer Discretionary,"225,916,800",17.51313485
DLTR,Dollar Tree,S&P 500,Consumer Discretionary,"37,325,488,128",17.3380035
ARE,Alexandria,S&P 500,Real Estate,"30,082,709,504",17.3380035
ALX,ALEXANDERS REIT INC,Russell 2000,Real Estate,"1,271,766,272",17.3380035
FOSL,FOSSIL GROUP INC,Russell 2000,Consumer Discretionary,"524,676,288",17.3380035
MET,MetLife,S&P 500,Financials,"55,634,870,272",17.16287215
ABM,ABM INDUSTRIES INC,Russell 2000,Industrials,"3,285,002,240",17.16287215
KTB,KONTOOR BRANDS INC,Russell 2000,Consumer Discretionary,"2,312,646,656",17.16287215
JOUT,JOHNSON OUTDOORS INC CLASS A,Russell 2000,Consumer Discretionary,"806,838,336",17.16287215
NWL,Newell Brands,S&P 500,Consumer Discretionary,"9,626,279,936",16.98774081
INVE,IDENTIV INC,Russell 2000,Information Technology,"285,737,760",16.98774081
VOXX,VOXX INTERNATIONAL CORP CLASS A,Russell 2000,Consumer Discretionary,"183,847,824",16.98774081
IBM,IBM,S&P 500,Information Technology,"123,154,366,464",16.81260946
TGT,Target,S&P 500,Consumer Discretionary,"110,090,108,928",16.81260946
GEF,GREIF INC CLASS A,Russell 2000,Materials,"2,964,995,072",16.81260946
OSIS,OSI SYSTEMS INC,Russell 2000,Information Technology,"1,383,623,808",16.81260946
SCHL,SCHOLASTIC CORP,Russell 2000,Communication Services,"1,278,091,136",16.81260946
EQIX,Equinix,S&P 500,Real Estate,"66,640,703,488",16.63747811
SPG,Simon,S&P 500,Real Estate,"46,794,862,592",16.63747811
ELY,CALLAWAY GOLF,Russell 2000,Consumer Discretionary,"4,029,761,280",16.63747811
UDMY,UDEMY INC,Russell 2000,Consumer Discretionary,"1,499,864,960",16.63747811
CME,CME Group,S&P 500,Financials,"79,310,282,752",16.46234676
TJX,TJX Companies,S&P 500,Consumer Discretionary,"75,585,945,600",16.46234676
GWW,Grainger,S&P 500,Industrials,"26,173,104,128",16.46234676
IRM,Iron Mountain,S&P 500,Real Estate,"15,876,306,944",16.46234676
CTXS,Citrix,S&P 500,Information Technology,"12,872,982,528",16.46234676
IMAX,IMAX CORP,Russell 2000,Communication Services,"959,172,288",16.46234676
DIS,Disney,S&P 500,Communication Services,"211,539,001,344",16.28721541
SBAC,SBA Communications,S&P 500,Real Estate,"37,927,772,160",16.28721541
MAA,Mid-America Apartments,S&P 500,Real Estate,"22,583,091,200",16.28721541
PEB,PEBBLEBROOK HOTEL TRUST REIT,Russell 2000,Real Estate,"3,195,057,408",16.28721541
GPI,GROUP AUTOMOTIVE INC,Russell 2000,Consumer Discretionary,"3,151,231,232",16.28721541
SPGI,S&P Global,S&P 500,Financials,"129,132,134,400",16.11208406
OSW,ONESPAWORLD HOLDINGS LTD,Russell 2000,Consumer Discretionary,"916,096,320",16.11208406
FLXS,FLEXSTEEL INDUSTRIES INC,Russell 2000,Consumer Discretionary,"132,451,928",16.11208406
CI,Cigna,S&P 500,Health Care,"81,399,447,552",15.93695271
O,Realty Income,S&P 500,Real Estate,"41,004,052,480",15.93695271
BBY,Best Buy,S&P 500,Consumer Discretionary,"21,999,620,096",15.93695271
JBHT,J.B. Hunt,S&P 500,Industrials,"18,696,429,568",15.93695271
LZB,LA-Z-BOY INC,Russell 2000,Consumer Discretionary,"1,192,938,240",15.93695271
APEI,AMERICAN PUBLIC EDUCATION INC,Russell 2000,Consumer Discretionary,"372,429,376",15.93695271
ESRT,EMPIRE STATE REALTY REIT INC TRUST,Russell 2000,Real Estate,"2,553,368,320",15.76182137
STAR,ISTAR REIT INC,Russell 2000,Real Estate,"1,518,148,480",15.76182137
PKG,Packaging Corporation of America,S&P 500,Materials,"15,518,286,848",15.58669002
ORCL,Oracle,S&P 500,Information Technology,"202,615,750,656",15.41155867
ADP,ADP,S&P 500,Information Technology,"95,613,935,616",15.41155867
FOXA,Fox Corporation (Class A),S&P 500,Communication Services,"20,185,950,208",15.41155867
TTWO,Take-Two Interactive,S&P 500,Communication Services,"14,474,530,816",15.41155867
EXR,Extra Space Storage,S&P 500,Real Estate,"27,511,224,320",15.23642732
ESS,Essex,S&P 500,Real Estate,"21,678,821,376",15.23642732
TPR,Tapestry,S&P 500,Consumer Discretionary,"9,008,223,232",15.23642732
OI,O I GLASS INC,Russell 2000,Materials,"2,240,137,472",15.23642732
ETD,ETHAN ALLEN INTERIORS INC,Russell 2000,Consumer Discretionary,"650,010,624",15.23642732
MSFT,Microsoft,S&P 500,Information Technology,"2,168,769,085,440",15.06129597
TSCO,Tractor Supply,S&P 500,Consumer Discretionary,"23,919,812,608",15.06129597
HST,Host Hotels & Resorts,S&P 500,Real Estate,"14,561,095,680",15.06129597
MHK,Mohawk Industries,S&P 500,Consumer Discretionary,"10,028,423,168",15.06129597
ASGN,ASGN INC,Russell 2000,Industrials,"6,091,170,816",15.06129597
TNET,TRINET GROUP INCINARY,Russell 2000,Industrials,"5,513,631,744",15.06129597
AEO,AMERICAN EAGLE OUTFITTERS INC,Russell 2000,Consumer Discretionary,"2,686,620,416",15.06129597
RDFN,REDFIN CORP,Russell 2000,Real Estate,"1,364,235,904",15.06129597
MOV,MOVADO GROUP INC,Russell 2000,Consumer Discretionary,"855,086,016",15.06129597
CRMT,AMERICAS CAR MART INC,Russell 2000,Consumer Discretionary,"569,265,984",15.06129597
LRCX,Lam Research,S&P 500,Information Technology,"70,178,701,312",14.88616462
MSI,Motorola Solutions,S&P 500,Information Technology,"36,734,742,528",14.88616462
ABG,ASBURY AUTOMOTIVE GROUP INC,Russell 2000,Consumer Discretionary,"4,654,375,424",14.88616462
OFC,CORPORATE OFFICE PROPERTIES TRUST,Russell 2000,Real Estate,"3,095,445,504",14.88616462
RENT,RENT THE RUNWAY INC CLASS A,Russell 2000,Consumer Discretionary,"428,490,464",14.88616462
BXP,Boston Properties,S&P 500,Real Estate,"19,264,606,208",14.71103327
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Russell 2000,Consumer Discretionary,"3,020,967,168",14.71103327
TMO,Thermo Fisher Scientific,S&P 500,Health Care,"220,372,320,256",14.53590193
HSIC,Henry Schein,S&P 500,Health Care,"11,930,107,904",14.53590193
TGNA,TEGNA INC,Russell 2000,Communication Services,"4,927,827,456",14.53590193
HASI,HANNON ARMSTRONG SUSTAINABLE INFRA,Russell 2000,Financials,"3,726,397,440",14.53590193
TUP,TUPPERWARE BRANDS CORP,Russell 2000,Consumer Discretionary,"554,862,528",14.53590193
HOFT,HOOKER FURNISHINGS CORP,Russell 2000,Consumer Discretionary,"210,098,016",14.53590193
SNPS,Synopsys,S&P 500,Information Technology,"45,805,690,880",14.36077058
DRE,Duke Realty,S&P 500,Real Estate,"20,528,652,288",14.36077058
BWA,BorgWarner,S&P 500,Consumer Discretionary,"9,354,146,816",14.36077058
PLCE,CHILDRENS PLACE INC,Russell 2000,Consumer Discretionary,"719,808,128",14.36077058
JCI,Johnson Controls,S&P 500,Industrials,"39,698,292,736",14.18563923
STX,Seagate,S&P 500,Information Technology,"18,573,262,848",14.18563923
NOVT,NOVANTA INC,Russell 2000,Information Technology,"4,767,975,424",14.18563923
REZI,RESIDEO TECHNOLOGIES INC,Russell 2000,Industrials,"3,784,163,328",14.18563923
CRM,Salesforce,S&P 500,Information Technology,"184,351,719,424",14.01050788
CCI,Crown Castle,S&P 500,Real Estate,"79,868,420,096",14.01050788
ANSS,Ansys,S&P 500,Information Technology,"25,125,304,320",14.01050788
RL,Ralph Lauren,S&P 500,Consumer Discretionary,"7,720,576,000",14.01050788
MUSA,MURPHY USA INC,Russell 2000,Consumer Discretionary,"6,019,097,600",14.01050788
THRY,THRYV HOLDINGS INC,Russell 2000,Communication Services,"937,185,280",14.01050788
CDNS,Cadence,S&P 500,Information Technology,"43,663,679,488",13.83537653
KIM,Kimco Realty,S&P 500,Real Estate,"15,641,756,672",13.83537653
ORLY,O'Reilly Automotive,S&P 500,Consumer Discretionary,"44,318,834,688",13.66024518
DLR,Digital Realty,S&P 500,Real Estate,"42,089,988,096",13.66024518
POOL,Pool Corporation,S&P 500,Consumer Discretionary,"16,951,050,240",13.66024518
AAP,Advance Auto Parts,S&P 500,Consumer Discretionary,"12,684,345,344",13.66024518
VNO,Vornado Realty Trust,S&P 500,Real Estate,"7,686,478,848",13.66024518
PKE,PARK AEROSPACE CORP,Russell 2000,Industrials,"249,180,880",13.66024518
HQI,HIREQUEST INC,Russell 2000,Industrials,"228,972,560",13.66024518
LKQ,LKQ Corporation,S&P 500,Consumer Discretionary,"15,009,384,448",13.48511384
SNBR,SLEEP NUMBER CORP,Russell 2000,Consumer Discretionary,"1,008,888,192",13.48511384
TA,TRAVELCENTERS OF AMERICA INC,Russell 2000,Consumer Discretionary,"598,558,912",13.48511384
NVDA,Nvidia,S&P 500,Information Technology,"506,723,270,656",13.30998249
MTD,Mettler Toledo,S&P 500,Health Care,"31,366,488,064",13.30998249
ZBRA,Zebra,S&P 500,Information Technology,"20,030,484,480",13.30998249
TRMB,Trimble,S&P 500,Information Technology,"17,528,967,168",13.30998249
ABC,AmerisourceBergen,S&P 500,Health Care,"32,790,587,392",13.13485114
VFC,VF Corporation,S&P 500,Consumer Discretionary,"20,335,828,992",13.13485114
WLY,JOHN WILEY AND SONS INC CLASS A,Russell 2000,Communication Services,"2,875,787,520",13.13485114
PDM,PIEDMONT OFFICE REALTY TRUST REIT,Russell 2000,Real Estate,"2,031,261,440",13.13485114
CHS,CHICOS FAS INC,Russell 2000,Consumer Discretionary,"665,223,872",13.13485114
HD,Home Depot,S&P 500,Consumer Discretionary,"327,979,139,072",12.95971979
GPC,Genuine Parts,S&P 500,Consumer Discretionary,"19,140,812,800",12.95971979
FRT,Federal Realty,S&P 500,Real Estate,"9,653,463,040",12.95971979
ADBE,Adobe,S&P 500,Information Technology,"200,032,878,592",12.78458844
STAA,STAAR SURGICAL,Russell 2000,Health Care,"3,053,172,224",12.78458844
BMI,BADGER METER INC,Russell 2000,Information Technology,"2,472,034,304",12.78458844
HSII,HEIDRICK AND STRUGGLES INTERNATION,Russell 2000,Industrials,"673,362,880",12.78458844
MSCI,MSCI,S&P 500,Financials,"35,167,870,976",12.60945709
MKTX,MarketAxess,S&P 500,Financials,"10,595,688,448",12.60945709
BHLB,BERKSHIRE HILLS BANCORP INC,Russell 2000,Financials,"1,238,290,688",12.60945709
PSA,Public Storage,S&P 500,Real Estate,"62,811,815,936",12.43432574
UDR,UDR,S&P 500,Real Estate,"27,957,573,632",12.43432574
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Russell 2000,Communication Services,"1,350,533,760",12.43432574
SYY,Sysco,S&P 500,Consumer Staples,"43,741,929,472",12.2591944
VTR,Ventas,S&P 500,Real Estate,"23,071,991,808",12.2591944
CAH,Cardinal Health,S&P 500,Health Care,"16,759,419,904",12.2591944
FN,FABRINET,Russell 2000,Information Technology,"3,694,575,616",12.2591944
RMAX,RE MAX HOLDINGS INC CLASS A,Russell 2000,Real Estate,"784,190,144",12.2591944
AGYS,AGILYSYS INC,Russell 2000,Information Technology,"934,942,016",12.08406305
WELL,Welltower,S&P 500,Real Estate,"40,956,903,424",11.9089317
WDC,Western Digital,S&P 500,Information Technology,"19,670,026,240",11.9089317
KMX,CarMax,S&P 500,Consumer Discretionary,"16,082,697,216",11.9089317
BBSI,BARRETT BUSINESS SERVICES INC,Russell 2000,Industrials,"547,885,056",11.9089317
NDAQ,Nasdaq,S&P 500,Financials,"26,364,948,480",11.73380035
HPE,Hewlett Packard Enterprise,S&P 500,Information Technology,"20,919,252,992",11.73380035
IPGP,IPG Photonics,S&P 500,Information Technology,"5,767,589,888",11.73380035
CSCO,Cisco,S&P 500,Information Technology,"214,272,098,304",11.558669
MEI,METHODE ELECTRONICS INC,Russell 2000,Information Technology,"1,688,083,968",11.558669
MNRO,MONRO INC,Russell 2000,Consumer Discretionary,"1,581,151,616",11.558669
KELYA,KELLY SERVICES INC CLASS A,Russell 2000,Industrials,"783,263,872",11.558669
APTV,Aptiv,S&P 500,Consumer Discretionary,"29,914,435,584",11.38353765
NL,NL INDUSTRIES INC,Russell 2000,Industrials,"362,604,064",11.38353765
ANTM,Anthem,S&P 500,Health Care,"123,023,261,696",11.2084063
AMAT,Applied Materials,S&P 500,Information Technology,"104,956,157,952",11.2084063
ITRI,ITRON INC,Russell 2000,Information Technology,"2,473,730,304",11.2084063
LOW,Lowe's,S&P 500,Consumer Discretionary,"137,983,475,712",11.03327496
LDOS,Leidos,S&P 500,Industrials,"14,423,910,400",11.03327496
EGP,EASTGROUP PROPERTIES REIT INC,Russell 2000,Real Estate,"7,463,709,696",11.03327496
SANM,SANMINA CORP,Russell 2000,Information Technology,"2,747,547,392",11.03327496
AZO,AutoZone,S&P 500,Consumer Discretionary,"40,781,156,352",10.68301226
NWSA,News Corp (Class A),S&P 500,Communication Services,"12,253,461,504",10.50788091
